id,level,domain,question,serialized_table,prompt,answer,table_json,evidence_json,operation
A-L1-0105,1,weather,Find station Lakeside. What is its Wind speed?,"| Rainfall | Visibility | Temperature | Humidity | Wind speed | Pressure | Station |
| --- | --- | --- | --- | --- | --- | --- |
| 37.5 mm | 8.7 km | -4.8 °C | 25% | 11.2 m/s | 946.4 hPa | Oakridge |
| 11.1 mm | 10.5 km | 17.5 °C | 54% | 15.5 m/s | 1004.3 hPa | Lakeside |
| 43.7 mm | 1.0 km | -0.5 °C | 32% | 21.8 m/s | 968.5 hPa | Cedar |
| 15.2 mm | 2.1 km | -9.4 °C | 64% | 14.9 m/s | 995.2 hPa | Pinehurst |
| 38.7 mm | 27.6 km | 28.1 °C | 72% | 16.4 m/s | 1008.1 hPa | Fairview |
| 73.2 mm | 7.3 km | 9.7 °C | 66% | 7.8 m/s | 1030.4 hPa | Maple |
| 26.6 mm | 21.1 km | 29.3 °C | 83% | 21.6 m/s | 1008.4 hPa | Brookfield |
| 24.1 mm | 4.7 km | 1.9 °C | 35% | 24.7 m/s | 937.8 hPa | Orion |
| 64.2 mm | 16.2 km | 20.6 °C | 54% | 34.1 m/s | 944.5 hPa | Clearwater |","Answer the question using the table. Return only the requested value.

Table:
| Rainfall | Visibility | Temperature | Humidity | Wind speed | Pressure | Station |
| --- | --- | --- | --- | --- | --- | --- |
| 37.5 mm | 8.7 km | -4.8 °C | 25% | 11.2 m/s | 946.4 hPa | Oakridge |
| 11.1 mm | 10.5 km | 17.5 °C | 54% | 15.5 m/s | 1004.3 hPa | Lakeside |
| 43.7 mm | 1.0 km | -0.5 °C | 32% | 21.8 m/s | 968.5 hPa | Cedar |
| 15.2 mm | 2.1 km | -9.4 °C | 64% | 14.9 m/s | 995.2 hPa | Pinehurst |
| 38.7 mm | 27.6 km | 28.1 °C | 72% | 16.4 m/s | 1008.1 hPa | Fairview |
| 73.2 mm | 7.3 km | 9.7 °C | 66% | 7.8 m/s | 1030.4 hPa | Maple |
| 26.6 mm | 21.1 km | 29.3 °C | 83% | 21.6 m/s | 1008.4 hPa | Brookfield |
| 24.1 mm | 4.7 km | 1.9 °C | 35% | 24.7 m/s | 937.8 hPa | Orion |
| 64.2 mm | 16.2 km | 20.6 °C | 54% | 34.1 m/s | 944.5 hPa | Clearwater |

Question: Find station Lakeside. What is its Wind speed?",15.5 m/s,"{""headers"": [""Rainfall"", ""Visibility"", ""Temperature"", ""Humidity"", ""Wind speed"", ""Pressure"", ""Station""], ""rows"": [[""37.5 mm"", ""8.7 km"", ""-4.8 °C"", ""25%"", ""11.2 m/s"", ""946.4 hPa"", ""Oakridge""], [""11.1 mm"", ""10.5 km"", ""17.5 °C"", ""54%"", ""15.5 m/s"", ""1004.3 hPa"", ""Lakeside""], [""43.7 mm"", ""1.0 km"", ""-0.5 °C"", ""32%"", ""21.8 m/s"", ""968.5 hPa"", ""Cedar""], [""15.2 mm"", ""2.1 km"", ""-9.4 °C"", ""64%"", ""14.9 m/s"", ""995.2 hPa"", ""Pinehurst""], [""38.7 mm"", ""27.6 km"", ""28.1 °C"", ""72%"", ""16.4 m/s"", ""1008.1 hPa"", ""Fairview""], [""73.2 mm"", ""7.3 km"", ""9.7 °C"", ""66%"", ""7.8 m/s"", ""1030.4 hPa"", ""Maple""], [""26.6 mm"", ""21.1 km"", ""29.3 °C"", ""83%"", ""21.6 m/s"", ""1008.4 hPa"", ""Brookfield""], [""24.1 mm"", ""4.7 km"", ""1.9 °C"", ""35%"", ""24.7 m/s"", ""937.8 hPa"", ""Orion""], [""64.2 mm"", ""16.2 km"", ""20.6 °C"", ""54%"", ""34.1 m/s"", ""944.5 hPa"", ""Clearwater""]]}","{""row_index"": 1, ""column_index"": 4, ""row_identifier_column"": ""Station"", ""row_identifier_value"": ""Lakeside"", ""target_column"": ""Wind speed""}",lookup
A-L1-0106,1,ml_experiments,Look up model Nova. What is its Latency?,"| Latency | Recall | Model | Accuracy |
| --- | --- | --- | --- |
| 40.6 ms | 53.2% | Delta | 87.1% |
| 126.2 ms | 66.8% | Nova | 66.8% |
| 32.0 ms | 61.9% | Aurora | 78.8% |
| 134.1 ms | 82.8% | Vertex | 87.8% |
| 107.9 ms | 72.6% | Nimbus | 69.3% |
| 176.5 ms | 71.1% | Helix | 82.1% |","Answer the question using the table. Return only the requested value.

Table:
| Latency | Recall | Model | Accuracy |
| --- | --- | --- | --- |
| 40.6 ms | 53.2% | Delta | 87.1% |
| 126.2 ms | 66.8% | Nova | 66.8% |
| 32.0 ms | 61.9% | Aurora | 78.8% |
| 134.1 ms | 82.8% | Vertex | 87.8% |
| 107.9 ms | 72.6% | Nimbus | 69.3% |
| 176.5 ms | 71.1% | Helix | 82.1% |

Question: Look up model Nova. What is its Latency?",126.2 ms,"{""headers"": [""Latency"", ""Recall"", ""Model"", ""Accuracy""], ""rows"": [[""40.6 ms"", ""53.2%"", ""Delta"", ""87.1%""], [""126.2 ms"", ""66.8%"", ""Nova"", ""66.8%""], [""32.0 ms"", ""61.9%"", ""Aurora"", ""78.8%""], [""134.1 ms"", ""82.8%"", ""Vertex"", ""87.8%""], [""107.9 ms"", ""72.6%"", ""Nimbus"", ""69.3%""], [""176.5 ms"", ""71.1%"", ""Helix"", ""82.1%""]]}","{""row_index"": 1, ""column_index"": 0, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Nova"", ""target_column"": ""Latency""}",lookup
A-L1-0107,1,skydiving,What is Lucas's Elapsed time?,"| Person | Elapsed time | Air pressure | Altitude | Falling speed |
| --- | --- | --- | --- | --- |
| Lena | 89.9 s | 98.6 kPa | 5499 m | 43.3 m/s |
| Sofia | 40.1 s | 35.7 kPa | 7146 m | 56.9 m/s |
| Lucas | 40.5 s | 50.6 kPa | 4158 m | 67.1 m/s |
| Nora | 9.8 s | 85.7 kPa | 8589 m | 57.9 m/s |
| Iris | 33.5 s | 93.1 kPa | 7058 m | 65.9 m/s |
| Leo | 16.5 s | 49.5 kPa | 3883 m | 49.3 m/s |
| Daniel | 13.0 s | 98.9 kPa | 593 m | 45.7 m/s |
| Mina | 82.5 s | 38.8 kPa | 10455 m | 46.6 m/s |","Answer the question using the table. Return only the requested value.

Table:
| Person | Elapsed time | Air pressure | Altitude | Falling speed |
| --- | --- | --- | --- | --- |
| Lena | 89.9 s | 98.6 kPa | 5499 m | 43.3 m/s |
| Sofia | 40.1 s | 35.7 kPa | 7146 m | 56.9 m/s |
| Lucas | 40.5 s | 50.6 kPa | 4158 m | 67.1 m/s |
| Nora | 9.8 s | 85.7 kPa | 8589 m | 57.9 m/s |
| Iris | 33.5 s | 93.1 kPa | 7058 m | 65.9 m/s |
| Leo | 16.5 s | 49.5 kPa | 3883 m | 49.3 m/s |
| Daniel | 13.0 s | 98.9 kPa | 593 m | 45.7 m/s |
| Mina | 82.5 s | 38.8 kPa | 10455 m | 46.6 m/s |

Question: What is Lucas's Elapsed time?",40.5 s,"{""headers"": [""Person"", ""Elapsed time"", ""Air pressure"", ""Altitude"", ""Falling speed""], ""rows"": [[""Lena"", ""89.9 s"", ""98.6 kPa"", ""5499 m"", ""43.3 m/s""], [""Sofia"", ""40.1 s"", ""35.7 kPa"", ""7146 m"", ""56.9 m/s""], [""Lucas"", ""40.5 s"", ""50.6 kPa"", ""4158 m"", ""67.1 m/s""], [""Nora"", ""9.8 s"", ""85.7 kPa"", ""8589 m"", ""57.9 m/s""], [""Iris"", ""33.5 s"", ""93.1 kPa"", ""7058 m"", ""65.9 m/s""], [""Leo"", ""16.5 s"", ""49.5 kPa"", ""3883 m"", ""49.3 m/s""], [""Daniel"", ""13.0 s"", ""98.9 kPa"", ""593 m"", ""45.7 m/s""], [""Mina"", ""82.5 s"", ""38.8 kPa"", ""10455 m"", ""46.6 m/s""]]}","{""row_index"": 2, ""column_index"": 1, ""row_identifier_column"": ""Person"", ""row_identifier_value"": ""Lucas"", ""target_column"": ""Elapsed time""}",lookup
A-L1-0108,1,sports,What is the Goals conceded value for the Falcons?,"| Wins | Goals conceded | Goals scored | Losses | Team |
| --- | --- | --- | --- | --- |
| 18 | 15 | 93 | 15 | Sharks |
| 26 | 50 | 54 | 14 | Knights |
| 11 | 77 | 9 | 1 | Dragons |
| 8 | 78 | 74 | 13 | Ravens |
| 14 | 75 | 59 | 16 | Wolves |
| 15 | 19 | 52 | 22 | Comets |
| 0 | 113 | 68 | 18 | Tigers |
| 23 | 69 | 96 | 7 | Cyclones |
| 7 | 82 | 59 | 5 | Falcons |","Answer the question using the table. Return only the requested value.

Table:
| Wins | Goals conceded | Goals scored | Losses | Team |
| --- | --- | --- | --- | --- |
| 18 | 15 | 93 | 15 | Sharks |
| 26 | 50 | 54 | 14 | Knights |
| 11 | 77 | 9 | 1 | Dragons |
| 8 | 78 | 74 | 13 | Ravens |
| 14 | 75 | 59 | 16 | Wolves |
| 15 | 19 | 52 | 22 | Comets |
| 0 | 113 | 68 | 18 | Tigers |
| 23 | 69 | 96 | 7 | Cyclones |
| 7 | 82 | 59 | 5 | Falcons |

Question: What is the Goals conceded value for the Falcons?",82,"{""headers"": [""Wins"", ""Goals conceded"", ""Goals scored"", ""Losses"", ""Team""], ""rows"": [[""18"", ""15"", ""93"", ""15"", ""Sharks""], [""26"", ""50"", ""54"", ""14"", ""Knights""], [""11"", ""77"", ""9"", ""1"", ""Dragons""], [""8"", ""78"", ""74"", ""13"", ""Ravens""], [""14"", ""75"", ""59"", ""16"", ""Wolves""], [""15"", ""19"", ""52"", ""22"", ""Comets""], [""0"", ""113"", ""68"", ""18"", ""Tigers""], [""23"", ""69"", ""96"", ""7"", ""Cyclones""], [""7"", ""82"", ""59"", ""5"", ""Falcons""]]}","{""row_index"": 8, ""column_index"": 1, ""row_identifier_column"": ""Team"", ""row_identifier_value"": ""Falcons"", ""target_column"": ""Goals conceded""}",lookup
A-L1-0109,1,lab,"For Sample-I, what pH does the table report?","| Volume | Sample | Conductivity | Mass | pH | Temperature |
| --- | --- | --- | --- | --- | --- |
| 118.8 mL | Sample-H | 1.63 mS/cm | 86.2 g | 9.27 | 55.7 °C |
| 28.8 mL | Sample-K | 0.45 mS/cm | 89.0 g | 4.81 | 82.2 °C |
| 70.2 mL | Sample-I | 21.30 mS/cm | 68.0 g | 2.83 | 50.5 °C |
| 156.5 mL | Sample-L | 20.24 mS/cm | 144.8 g | 2.52 | 94.1 °C |","Answer the question using the table. Return only the requested value.

Table:
| Volume | Sample | Conductivity | Mass | pH | Temperature |
| --- | --- | --- | --- | --- | --- |
| 118.8 mL | Sample-H | 1.63 mS/cm | 86.2 g | 9.27 | 55.7 °C |
| 28.8 mL | Sample-K | 0.45 mS/cm | 89.0 g | 4.81 | 82.2 °C |
| 70.2 mL | Sample-I | 21.30 mS/cm | 68.0 g | 2.83 | 50.5 °C |
| 156.5 mL | Sample-L | 20.24 mS/cm | 144.8 g | 2.52 | 94.1 °C |

Question: For Sample-I, what pH does the table report?",2.83,"{""headers"": [""Volume"", ""Sample"", ""Conductivity"", ""Mass"", ""pH"", ""Temperature""], ""rows"": [[""118.8 mL"", ""Sample-H"", ""1.63 mS/cm"", ""86.2 g"", ""9.27"", ""55.7 °C""], [""28.8 mL"", ""Sample-K"", ""0.45 mS/cm"", ""89.0 g"", ""4.81"", ""82.2 °C""], [""70.2 mL"", ""Sample-I"", ""21.30 mS/cm"", ""68.0 g"", ""2.83"", ""50.5 °C""], [""156.5 mL"", ""Sample-L"", ""20.24 mS/cm"", ""144.8 g"", ""2.52"", ""94.1 °C""]]}","{""row_index"": 2, ""column_index"": 4, ""row_identifier_column"": ""Sample"", ""row_identifier_value"": ""Sample-I"", ""target_column"": ""pH""}",lookup
A-L1-0110,1,ml_experiments,Look up model Sigma. What is its Recall?,"| Precision | F1 score | Memory | Recall | Model | Latency | Accuracy |
| --- | --- | --- | --- | --- | --- | --- |
| 88.1% | 76.1% | 6.4 GB | 57.1% | Nimbus | 87.5 ms | 87.5% |
| 93.3% | 50.6% | 14.9 GB | 97.1% | Nova | 123.4 ms | 77.5% |
| 55.5% | 54.8% | 2.1 GB | 63.9% | Delta | 42.6 ms | 77.4% |
| 72.2% | 87.9% | 12.1 GB | 59.6% | Quartz | 107.6 ms | 88.6% |
| 95.4% | 92.1% | 5.7 GB | 82.1% | Sigma | 21.3 ms | 70.4% |
| 69.8% | 83.8% | 3.3 GB | 90.8% | Vertex | 122.4 ms | 81.4% |
| 88.2% | 55.7% | 3.1 GB | 86.6% | Atlas | 57.0 ms | 75.6% |
| 85.0% | 52.0% | 14.7 GB | 71.2% | Helix | 172.3 ms | 84.9% |","Answer the question using the table. Return only the requested value.

Table:
| Precision | F1 score | Memory | Recall | Model | Latency | Accuracy |
| --- | --- | --- | --- | --- | --- | --- |
| 88.1% | 76.1% | 6.4 GB | 57.1% | Nimbus | 87.5 ms | 87.5% |
| 93.3% | 50.6% | 14.9 GB | 97.1% | Nova | 123.4 ms | 77.5% |
| 55.5% | 54.8% | 2.1 GB | 63.9% | Delta | 42.6 ms | 77.4% |
| 72.2% | 87.9% | 12.1 GB | 59.6% | Quartz | 107.6 ms | 88.6% |
| 95.4% | 92.1% | 5.7 GB | 82.1% | Sigma | 21.3 ms | 70.4% |
| 69.8% | 83.8% | 3.3 GB | 90.8% | Vertex | 122.4 ms | 81.4% |
| 88.2% | 55.7% | 3.1 GB | 86.6% | Atlas | 57.0 ms | 75.6% |
| 85.0% | 52.0% | 14.7 GB | 71.2% | Helix | 172.3 ms | 84.9% |

Question: Look up model Sigma. What is its Recall?",82.1%,"{""headers"": [""Precision"", ""F1 score"", ""Memory"", ""Recall"", ""Model"", ""Latency"", ""Accuracy""], ""rows"": [[""88.1%"", ""76.1%"", ""6.4 GB"", ""57.1%"", ""Nimbus"", ""87.5 ms"", ""87.5%""], [""93.3%"", ""50.6%"", ""14.9 GB"", ""97.1%"", ""Nova"", ""123.4 ms"", ""77.5%""], [""55.5%"", ""54.8%"", ""2.1 GB"", ""63.9%"", ""Delta"", ""42.6 ms"", ""77.4%""], [""72.2%"", ""87.9%"", ""12.1 GB"", ""59.6%"", ""Quartz"", ""107.6 ms"", ""88.6%""], [""95.4%"", ""92.1%"", ""5.7 GB"", ""82.1%"", ""Sigma"", ""21.3 ms"", ""70.4%""], [""69.8%"", ""83.8%"", ""3.3 GB"", ""90.8%"", ""Vertex"", ""122.4 ms"", ""81.4%""], [""88.2%"", ""55.7%"", ""3.1 GB"", ""86.6%"", ""Atlas"", ""57.0 ms"", ""75.6%""], [""85.0%"", ""52.0%"", ""14.7 GB"", ""71.2%"", ""Helix"", ""172.3 ms"", ""84.9%""]]}","{""row_index"": 4, ""column_index"": 3, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Sigma"", ""target_column"": ""Recall""}",lookup
A-L1-0111,1,race,Find Chris's row. What is the Position?,"| Position | Tire temperature | Driver | Pit time | Lap time | Fuel remaining |
| --- | --- | --- | --- | --- | --- |
| 7 | 73.3 °C | Hana | 8.03 s | 106.88 s | 7.4 L |
| 1 | 114.6 °C | Oliver | 6.70 s | 131.20 s | 62.6 L |
| 17 | 127.8 °C | Ryan | 34.69 s | 115.15 s | 46.8 L |
| 2 | 88.7 °C | Chris | 36.58 s | 76.95 s | 27.9 L |
| 4 | 128.4 °C | Sam | 3.17 s | 57.96 s | 57.8 L |
| 14 | 96.9 °C | Sofia | 28.95 s | 73.56 s | 13.2 L |
| 3 | 95.9 °C | Lucas | 0.15 s | 100.91 s | 33.5 L |
| 16 | 131.6 °C | Maya | 24.09 s | 65.30 s | 65.8 L |
| 13 | 108.0 °C | Emma | 31.50 s | 77.65 s | 74.8 L |","Answer the question using the table. Return only the requested value.

Table:
| Position | Tire temperature | Driver | Pit time | Lap time | Fuel remaining |
| --- | --- | --- | --- | --- | --- |
| 7 | 73.3 °C | Hana | 8.03 s | 106.88 s | 7.4 L |
| 1 | 114.6 °C | Oliver | 6.70 s | 131.20 s | 62.6 L |
| 17 | 127.8 °C | Ryan | 34.69 s | 115.15 s | 46.8 L |
| 2 | 88.7 °C | Chris | 36.58 s | 76.95 s | 27.9 L |
| 4 | 128.4 °C | Sam | 3.17 s | 57.96 s | 57.8 L |
| 14 | 96.9 °C | Sofia | 28.95 s | 73.56 s | 13.2 L |
| 3 | 95.9 °C | Lucas | 0.15 s | 100.91 s | 33.5 L |
| 16 | 131.6 °C | Maya | 24.09 s | 65.30 s | 65.8 L |
| 13 | 108.0 °C | Emma | 31.50 s | 77.65 s | 74.8 L |

Question: Find Chris's row. What is the Position?",2,"{""headers"": [""Position"", ""Tire temperature"", ""Driver"", ""Pit time"", ""Lap time"", ""Fuel remaining""], ""rows"": [[""7"", ""73.3 °C"", ""Hana"", ""8.03 s"", ""106.88 s"", ""7.4 L""], [""1"", ""114.6 °C"", ""Oliver"", ""6.70 s"", ""131.20 s"", ""62.6 L""], [""17"", ""127.8 °C"", ""Ryan"", ""34.69 s"", ""115.15 s"", ""46.8 L""], [""2"", ""88.7 °C"", ""Chris"", ""36.58 s"", ""76.95 s"", ""27.9 L""], [""4"", ""128.4 °C"", ""Sam"", ""3.17 s"", ""57.96 s"", ""57.8 L""], [""14"", ""96.9 °C"", ""Sofia"", ""28.95 s"", ""73.56 s"", ""13.2 L""], [""3"", ""95.9 °C"", ""Lucas"", ""0.15 s"", ""100.91 s"", ""33.5 L""], [""16"", ""131.6 °C"", ""Maya"", ""24.09 s"", ""65.30 s"", ""65.8 L""], [""13"", ""108.0 °C"", ""Emma"", ""31.50 s"", ""77.65 s"", ""74.8 L""]]}","{""row_index"": 3, ""column_index"": 0, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Chris"", ""target_column"": ""Position""}",lookup
A-L1-0112,1,race,"According to the race table, what is Daniel's Lap time?","| Lap time | Tire temperature | Driver | Fuel remaining | Pit time |
| --- | --- | --- | --- | --- |
| 105.40 s | 114.0 °C | Maya | 17.1 L | 22.02 s |
| 117.50 s | 107.5 °C | Hana | 8.6 L | 6.30 s |
| 81.16 s | 100.5 °C | Mina | 6.9 L | 24.03 s |
| 139.65 s | 93.7 °C | Daniel | 67.1 L | 1.67 s |
| 58.64 s | 119.1 °C | Iris | 6.4 L | 5.32 s |","Answer the question using the table. Return only the requested value.

Table:
| Lap time | Tire temperature | Driver | Fuel remaining | Pit time |
| --- | --- | --- | --- | --- |
| 105.40 s | 114.0 °C | Maya | 17.1 L | 22.02 s |
| 117.50 s | 107.5 °C | Hana | 8.6 L | 6.30 s |
| 81.16 s | 100.5 °C | Mina | 6.9 L | 24.03 s |
| 139.65 s | 93.7 °C | Daniel | 67.1 L | 1.67 s |
| 58.64 s | 119.1 °C | Iris | 6.4 L | 5.32 s |

Question: According to the race table, what is Daniel's Lap time?",139.65 s,"{""headers"": [""Lap time"", ""Tire temperature"", ""Driver"", ""Fuel remaining"", ""Pit time""], ""rows"": [[""105.40 s"", ""114.0 °C"", ""Maya"", ""17.1 L"", ""22.02 s""], [""117.50 s"", ""107.5 °C"", ""Hana"", ""8.6 L"", ""6.30 s""], [""81.16 s"", ""100.5 °C"", ""Mina"", ""6.9 L"", ""24.03 s""], [""139.65 s"", ""93.7 °C"", ""Daniel"", ""67.1 L"", ""1.67 s""], [""58.64 s"", ""119.1 °C"", ""Iris"", ""6.4 L"", ""5.32 s""]]}","{""row_index"": 3, ""column_index"": 0, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Daniel"", ""target_column"": ""Lap time""}",lookup
A-L1-0113,1,ml_experiments,What Accuracy is reported for model Zenith?,"| Precision | Memory | Latency | Model | Accuracy |
| --- | --- | --- | --- | --- |
| 60.3% | 11.1 GB | 100.1 ms | Zenith | 75.7% |
| 71.3% | 3.1 GB | 46.9 ms | Quartz | 66.6% |
| 69.8% | 13.5 GB | 133.9 ms | Echo | 67.9% |
| 57.8% | 4.7 GB | 137.3 ms | Nimbus | 66.8% |
| 81.2% | 10.0 GB | 15.1 ms | Atlas | 64.5% |
| 91.8% | 1.5 GB | 147.9 ms | Delta | 83.8% |
| 97.4% | 3.8 GB | 12.0 ms | Vertex | 72.5% |","Answer the question using the table. Return only the requested value.

Table:
| Precision | Memory | Latency | Model | Accuracy |
| --- | --- | --- | --- | --- |
| 60.3% | 11.1 GB | 100.1 ms | Zenith | 75.7% |
| 71.3% | 3.1 GB | 46.9 ms | Quartz | 66.6% |
| 69.8% | 13.5 GB | 133.9 ms | Echo | 67.9% |
| 57.8% | 4.7 GB | 137.3 ms | Nimbus | 66.8% |
| 81.2% | 10.0 GB | 15.1 ms | Atlas | 64.5% |
| 91.8% | 1.5 GB | 147.9 ms | Delta | 83.8% |
| 97.4% | 3.8 GB | 12.0 ms | Vertex | 72.5% |

Question: What Accuracy is reported for model Zenith?",75.7%,"{""headers"": [""Precision"", ""Memory"", ""Latency"", ""Model"", ""Accuracy""], ""rows"": [[""60.3%"", ""11.1 GB"", ""100.1 ms"", ""Zenith"", ""75.7%""], [""71.3%"", ""3.1 GB"", ""46.9 ms"", ""Quartz"", ""66.6%""], [""69.8%"", ""13.5 GB"", ""133.9 ms"", ""Echo"", ""67.9%""], [""57.8%"", ""4.7 GB"", ""137.3 ms"", ""Nimbus"", ""66.8%""], [""81.2%"", ""10.0 GB"", ""15.1 ms"", ""Atlas"", ""64.5%""], [""91.8%"", ""1.5 GB"", ""147.9 ms"", ""Delta"", ""83.8%""], [""97.4%"", ""3.8 GB"", ""12.0 ms"", ""Vertex"", ""72.5%""]]}","{""row_index"": 0, ""column_index"": 4, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Zenith"", ""target_column"": ""Accuracy""}",lookup
A-L1-0114,1,skydiving,Find Chris. What Air temperature is listed?,"| Heart rate | Air temperature | Person | Falling speed | Altitude | Elapsed time | Air pressure |
| --- | --- | --- | --- | --- | --- | --- |
| 93 bpm | -32.8 °C | Chris | 64.6 m/s | 3679 m | 76.7 s | 81.6 kPa |
| 170 bpm | -44.7 °C | Sam | 72.0 m/s | 4500 m | 26.2 s | 70.2 kPa |
| 113 bpm | -33.7 °C | Lucas | 61.6 m/s | 933 m | 50.0 s | 95.0 kPa |
| 142 bpm | -2.8 °C | Emma | 53.5 m/s | 2528 m | 8.9 s | 97.5 kPa |
| 82 bpm | 3.0 °C | Theo | 30.7 m/s | 4662 m | 53.6 s | 62.4 kPa |","Answer the question using the table. Return only the requested value.

Table:
| Heart rate | Air temperature | Person | Falling speed | Altitude | Elapsed time | Air pressure |
| --- | --- | --- | --- | --- | --- | --- |
| 93 bpm | -32.8 °C | Chris | 64.6 m/s | 3679 m | 76.7 s | 81.6 kPa |
| 170 bpm | -44.7 °C | Sam | 72.0 m/s | 4500 m | 26.2 s | 70.2 kPa |
| 113 bpm | -33.7 °C | Lucas | 61.6 m/s | 933 m | 50.0 s | 95.0 kPa |
| 142 bpm | -2.8 °C | Emma | 53.5 m/s | 2528 m | 8.9 s | 97.5 kPa |
| 82 bpm | 3.0 °C | Theo | 30.7 m/s | 4662 m | 53.6 s | 62.4 kPa |

Question: Find Chris. What Air temperature is listed?",-32.8 °C,"{""headers"": [""Heart rate"", ""Air temperature"", ""Person"", ""Falling speed"", ""Altitude"", ""Elapsed time"", ""Air pressure""], ""rows"": [[""93 bpm"", ""-32.8 °C"", ""Chris"", ""64.6 m/s"", ""3679 m"", ""76.7 s"", ""81.6 kPa""], [""170 bpm"", ""-44.7 °C"", ""Sam"", ""72.0 m/s"", ""4500 m"", ""26.2 s"", ""70.2 kPa""], [""113 bpm"", ""-33.7 °C"", ""Lucas"", ""61.6 m/s"", ""933 m"", ""50.0 s"", ""95.0 kPa""], [""142 bpm"", ""-2.8 °C"", ""Emma"", ""53.5 m/s"", ""2528 m"", ""8.9 s"", ""97.5 kPa""], [""82 bpm"", ""3.0 °C"", ""Theo"", ""30.7 m/s"", ""4662 m"", ""53.6 s"", ""62.4 kPa""]]}","{""row_index"": 0, ""column_index"": 1, ""row_identifier_column"": ""Person"", ""row_identifier_value"": ""Chris"", ""target_column"": ""Air temperature""}",lookup
A-L1-0115,1,skydiving,"According to the table, what is the Heart rate for Julia?","| Air pressure | Elapsed time | Heart rate | Air temperature | Person | Falling speed | Altitude |
| --- | --- | --- | --- | --- | --- | --- |
| 67.3 kPa | 71.3 s | 96 bpm | -24.4 °C | Yuna | 59.8 m/s | 10756 m |
| 56.4 kPa | 47.4 s | 121 bpm | 11.1 °C | Julia | 33.7 m/s | 11171 m |
| 78.4 kPa | 49.0 s | 175 bpm | -7.7 °C | Lucas | 75.2 m/s | 3710 m |
| 88.6 kPa | 60.0 s | 88 bpm | 16.1 °C | Sofia | 76.3 m/s | 1494 m |
| 56.7 kPa | 16.4 s | 143 bpm | -41.2 °C | Nora | 33.2 m/s | 10294 m |
| 37.7 kPa | 34.4 s | 80 bpm | 1.5 °C | Hana | 77.2 m/s | 4819 m |
| 71.0 kPa | 20.4 s | 106 bpm | 10.8 °C | Alex | 61.2 m/s | 9580 m |
| 36.2 kPa | 39.9 s | 84 bpm | 0.3 °C | David | 62.9 m/s | 11719 m |","Answer the question using the table. Return only the requested value.

Table:
| Air pressure | Elapsed time | Heart rate | Air temperature | Person | Falling speed | Altitude |
| --- | --- | --- | --- | --- | --- | --- |
| 67.3 kPa | 71.3 s | 96 bpm | -24.4 °C | Yuna | 59.8 m/s | 10756 m |
| 56.4 kPa | 47.4 s | 121 bpm | 11.1 °C | Julia | 33.7 m/s | 11171 m |
| 78.4 kPa | 49.0 s | 175 bpm | -7.7 °C | Lucas | 75.2 m/s | 3710 m |
| 88.6 kPa | 60.0 s | 88 bpm | 16.1 °C | Sofia | 76.3 m/s | 1494 m |
| 56.7 kPa | 16.4 s | 143 bpm | -41.2 °C | Nora | 33.2 m/s | 10294 m |
| 37.7 kPa | 34.4 s | 80 bpm | 1.5 °C | Hana | 77.2 m/s | 4819 m |
| 71.0 kPa | 20.4 s | 106 bpm | 10.8 °C | Alex | 61.2 m/s | 9580 m |
| 36.2 kPa | 39.9 s | 84 bpm | 0.3 °C | David | 62.9 m/s | 11719 m |

Question: According to the table, what is the Heart rate for Julia?",121 bpm,"{""headers"": [""Air pressure"", ""Elapsed time"", ""Heart rate"", ""Air temperature"", ""Person"", ""Falling speed"", ""Altitude""], ""rows"": [[""67.3 kPa"", ""71.3 s"", ""96 bpm"", ""-24.4 °C"", ""Yuna"", ""59.8 m/s"", ""10756 m""], [""56.4 kPa"", ""47.4 s"", ""121 bpm"", ""11.1 °C"", ""Julia"", ""33.7 m/s"", ""11171 m""], [""78.4 kPa"", ""49.0 s"", ""175 bpm"", ""-7.7 °C"", ""Lucas"", ""75.2 m/s"", ""3710 m""], [""88.6 kPa"", ""60.0 s"", ""88 bpm"", ""16.1 °C"", ""Sofia"", ""76.3 m/s"", ""1494 m""], [""56.7 kPa"", ""16.4 s"", ""143 bpm"", ""-41.2 °C"", ""Nora"", ""33.2 m/s"", ""10294 m""], [""37.7 kPa"", ""34.4 s"", ""80 bpm"", ""1.5 °C"", ""Hana"", ""77.2 m/s"", ""4819 m""], [""71.0 kPa"", ""20.4 s"", ""106 bpm"", ""10.8 °C"", ""Alex"", ""61.2 m/s"", ""9580 m""], [""36.2 kPa"", ""39.9 s"", ""84 bpm"", ""0.3 °C"", ""David"", ""62.9 m/s"", ""11719 m""]]}","{""row_index"": 1, ""column_index"": 2, ""row_identifier_column"": ""Person"", ""row_identifier_value"": ""Julia"", ""target_column"": ""Heart rate""}",lookup
